Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
208395,2019-04-16 07:06:02,213161231269724,fraud_Kutch and Sons,grocery_pos,80.3,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,1963-02-09,87a25f6fbd7f52899714998fcf3c4738,1334559962,34.711316,-85.91664499999999,0
1246382,2020-06-02 21:31:48,340103199302564,"fraud_Monahan, Hermann and Johns",travel,4.48,Sophia,Dickson,F,9047 Rodriguez Turnpike,Gibsonville,NC,27249,36.1183,-79.5685,12486,Arboriculturist,1934-02-09,7b6da2f55b780f6cbbcbb40a62a56333,1370208708,36.883986,-78.732309,0
1266595,2020-06-09 23:15:05,4914700582394237,fraud_Heathcote LLC,shopping_net,828.2,John,Williams,M,8929 Phillips Corners Suite 259,Harmony,PA,16037,40.8496,-80.1381,4589,Bookseller,1956-05-01,765e55fe99e3cd6324f8ae374e1f416b,1370819705,40.424919,-80.600619,1
125581,2019-03-10 21:24:49,3567879740649740,fraud_Cartwright-Harris,grocery_pos,307.03,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",1958-08-14,b75760763efbe05373bc49add0abbe64,1331414689,44.592709,-75.16526999999999,1
512105,2019-08-10 08:52:23,3500969075198072,fraud_Koelpin and Sons,misc_net,825.45,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,9f41968b0bc941363c97cb05414990ed,1344588743,46.65058,-116.3469,1
229598,2019-04-26 09:59:29,3556613125071656,"fraud_Goldner, Kovacek and Abbott",grocery_pos,293.09,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,1b0b95c51a0773f3f8e65c25c4e9626e,1335434369,29.734129,-95.366411,1
102114,2019-02-28 21:24:31,3551217896304745,"fraud_Witting, Beer and Ernser",home,47.46,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,77995f694710ff6bf02aee75f0d03f05,1330550671,44.735806,-74.006843,0
1175025,2020-05-05 11:02:57,3596217206093829,fraud_Barton Inc,grocery_pos,118.15,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,1946a480d3a3a8f1cbd82a272508322a,1367751777,40.7507,-91.806355,0
372550,2019-06-21 18:53:52,4260128500325,"fraud_Effertz, Welch and Schowalter",entertainment,83.85,Whitney,Gallagher,F,0374 Courtney Islands Apt. 400,Deane,KY,41812,37.2409,-82.7696,230,"Conservation officer, historic buildings",1997-08-04,91b2b21bffb3305410d1da2d8d7aaa87,1340304832,37.277757,-82.04100600000001,0
15613,2019-01-10 00:58:22,4092452671396169678,fraud_Harber Inc,gas_transport,35.7,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",1945-12-07,d349865ad0c8dadc156b1b6eceb72034,1326157102,33.893293,-79.126173,0
1123266,2020-04-12 23:10:41,3504178999463051,fraud_Flatley Group,misc_pos,10.31,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,3e55601db79f438f518832883d8eb3df,1365808241,40.44645,-83.694199,1
51948,2020-07-09 00:52:11,503851367360,fraud_Hintz-Bruen,grocery_net,7.11,Bruce,Hall,M,77686 Donald Bridge Apt. 711,Grifton,NC,28530,35.3757,-77.4193,7332,Forensic psychologist,1957-06-27,8c24f97d5e17372fcf2fc5ddcf6b1190,1373331131,35.971831,-77.744863,1
265375,2019-05-12 02:06:51,630451534402,"fraud_Streich, Hansen and Veum",gas_transport,10.64,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,588413e974b586bca71c88b4494bb181,1336788411,45.778311,-87.607331,1
307744,2020-10-15 22:23:52,3501942333500073,fraud_Pouros-Conroy,shopping_pos,854.43,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,603e91e958bb78fc55c5df6d7b817c9d,1381875832,34.299298,-111.481019,1
346565,2019-06-11 23:44:22,501828204849,"fraud_Schmeler, Bashirian and Price",shopping_net,955.86,Sandra,Davies,F,31954 Eugene Lane Suite 572,Dexter,KS,67038,37.1641,-96.6917,602,"Buyer, industrial",1958-10-26,85a5da12f32cf5eb47c3f57ae5e3b6af,1339458262,36.372526,-96.122288,1
1062877,2020-03-17 01:04:24,213154573301411,fraud_Lockman Ltd,grocery_pos,311.41,Christopher,Sheppard,M,39218 Baker Shoals,Bristow,IN,47515,38.1981,-86.6821,965,Horticultural therapist,1982-02-10,0ee1feac3e6f9531eb1819235f07b40d,1363482264,37.427708,-86.752803,1
802718,2019-12-05 01:17:43,2248735346244816,fraud_Kiehn Inc,grocery_pos,322.45,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.6411,-100.138,269,Product/process development scientist,1962-11-11,09e95439c2518bf819c247e0de5bdfb0,1354670263,38.418694,-100.96136,1
172543,2020-08-20 19:27:24,375974680629816,fraud_Brown Inc,kids_pets,24.16,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06,605c7d630191f140e69e5ea3bc39cbca,1377026844,42.305035,-72.056275,1
656263,2019-10-06 16:29:18,5388659976630693,fraud_Rippin-VonRueden,health_fitness,3.03,Charles,Preston,M,5364 William Harbor,Seneca,WI,54654,43.2064,-90.9405,153,Quantity surveyor,1962-02-14,8423b3eb0ebe510ce5ccac3a17d3c3c0,1349540958,43.993696,-91.746528,0
193833,2019-04-10 00:13:05,4195832462863385,fraud_Corwin-Collins,gas_transport,61.78,Victoria,Mcbride,F,0688 Kevin Manor,Clarksville,MO,63336,39.3465,-90.9362,1146,Exercise physiologist,1929-04-07,1a6716e9b64c37e599e28fe95c1d42eb,1334016785,39.523361,-91.567913,0
1022178,2020-02-27 03:01:48,501831082224,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,321.87,Corey,Jones,M,709 George Underpass Apt. 080,West Decatur,PA,16878,40.9493,-78.3129,1762,Armed forces logistics/support/administrative officer,1962-05-04,62f34cb56a838cdf608cfd9a5a876344,1361934108,40.272051,-77.642705,1
279203,2020-10-03 18:41:14,3572976568630035,fraud_Schmeler-Howe,personal_care,19.12,William,Lopez,M,785 Kevin Walk Suite 237,Brainard,NE,68626,41.1832,-96.9882,614,Associate Professor,1967-06-20,0d12e72fa3fb4dbf364fd40df97edbb4,1380825674,41.661887,-97.009488,0
201315,2019-04-13 19:31:14,4992346398065154184,fraud_Boyer-Haley,travel,5.57,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,1956-01-09,cf151a2b36a9c7f302eec7b5747fa268,1334345474,40.835386,-88.287092,0
23952,2019-01-14 22:23:54,3595192916105588,"fraud_Kerluke, Considine and Macejkovic",misc_net,690.81,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,cc0ce65bebf95fd2b2f76b3f8d2c15f7,1326579834,35.439158,-78.609636,1
741620,2019-11-13 02:50:57,5127412150261034,fraud_Kilback LLC,grocery_pos,301.63,David,Campbell,M,2989 Murray Inlet,Washington,DC,20017,38.9367,-76.994,601723,"Psychotherapist, child",1991-02-04,e24eed6ca8cfc8a2624004469d648e2a,1352775057,38.254724,-76.305488,1
423336,2019-07-08 22:40:48,4451438912406400,fraud_Kihn Inc,shopping_pos,1082.66,Cheryl,Morgan,F,7535 Amanda Manors Suite 293,Norman,AR,71960,34.4596,-93.6743,1383,Manufacturing engineer,1999-09-11,5403b383d60897073eba94de1e4d1f0d,1341787248,34.183899,-94.405104,1
228067,2020-09-11 03:11:39,376656886990758,"fraud_Herman, Treutel and Dickens",misc_net,803.68,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03,55571becfa3c768023f6f73181ebfdb6,1378869099,30.506838,-93.662267,1
48392,2019-01-29 06:54:02,3582754887089201,"fraud_Kerluke, Considine and Macejkovic",misc_net,7.6,Terrance,Mckinney,M,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,1966-08-08,4a9c8b56b81da454358564d7fa999b63,1327820042,35.40141,-94.039868,0
1164545,2020-04-30 23:28:36,213186334552049,fraud_Durgan-Auer,misc_net,1.67,Andrea,Perkins,F,37426 Olson Villages,Irvine,PA,16329,41.8117,-79.2643,528,Chief Marketing Officer,1972-09-13,fbaba8247c51c95a87b26e5906aed719,1367364516,42.471088,-80.150463,0
278156,2019-05-17 22:37:19,3533800906065217,fraud_Kiehn-Emmerich,grocery_pos,343.27,Amber,Thornton,F,840 Werner Lock Apt. 852,Campbell,NE,68932,40.2967,-98.737,493,"Surveyor, minerals",1940-09-13,a7501358c84a4595749ae99247e06bd7,1337294239,40.863615,-99.383553,1
564346,2019-08-28 09:41:53,4066595222529,fraud_Friesen-D'Amore,gas_transport,49.39,Jamie,Olson,F,3423 Michael Canyon Suite 276,River,KY,41254,37.8795,-82.7251,571,Quarry manager,1931-03-07,ae77600bdb26790a358fca571f6e5cc2,1346146913,38.240077,-83.42656099999999,0
840832,2019-12-13 19:59:08,30029052116970,fraud_Ullrich Ltd,kids_pets,30.26,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,c64168738e1886c1bddd0b89ad828f9b,1355428748,41.526716,-79.699086,0
306483,2019-05-28 16:31:22,30407675418785,fraud_Friesen-Ortiz,personal_care,114.87,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,1991-10-13,d748d4abdf48eb5233fe535f82e897e2,1338222682,42.658632,-77.486924,0
1008733,2020-02-18 23:57:28,30434173205605,"fraud_Swaniawski, Lowe and Robel",shopping_pos,832.6,Kylie,Kirby,F,79816 Jackson Squares,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,92a44280bdda62c52c5eff2b374ffb75,1361231848,44.966507,-123.693997,1
353428,2020-11-04 16:26:02,370612217861404,"fraud_Hyatt, Russel and Gleichner",health_fitness,18.44,Amanda,Fitzgerald,F,298 Kayla Lights,Bristol,PA,19007,40.1159,-74.8536,21125,"Administrator, charities/voluntary organisations",1985-05-25,ce7df6f7540f1a4594171f28af7b215a,1383582362,39.150117,-75.662025,1
993609,2020-02-10 04:07:34,6547670341037171,fraud_Huels-Hahn,gas_transport,62.98,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017,39.8839,-75.4669,348,Management consultant,1945-05-05,6d1fd14fe0f5b0400aa56d53d8f4323b,1360469254,40.808402,-75.90343299999999,0
1000805,2020-02-15 00:08:26,30235438713303,"fraud_Stehr, Jewess and Schimmel",misc_net,891.19,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,cc6cd45a8f20e3d6815f132590bb0893,1360886906,37.533864,-82.36270999999999,1
41412,2020-07-05 20:16:23,30248898834493,fraud_Schaefer Ltd,kids_pets,94.23,Michael,Rodriguez,M,172 Paula Inlet Apt. 650,Cross Plains,TX,76443,32.1482,-99.1872,1897,Chief Operating Officer,1953-04-19,f8e0a95580977fb0c45eb72831890b7c,1373055383,31.287637,-99.57042,0
601865,2019-09-13 00:32:12,3524485462198080,fraud_Pacocha-O'Reilly,grocery_pos,318.87,Dennis,Jones,M,671 Cynthia Key Suite 155,Glendale,CA,91206,34.1556,-118.2322,172817,"Accountant, chartered",1941-09-30,cc93bb171696c5e7ea16fab98b301a5b,1347496332,34.995493,-117.805467,1
878505,2019-12-22 00:57:41,4742883543039288059,fraud_Shields Inc,grocery_net,6.42,Cassandra,Sanders,F,78117 George Mountains,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",1991-04-13,2199174bcfb45d547e61fb438c609504,1356137861,19.608886,-155.733203,1
870289,2019-12-20 08:13:28,4681601008538160,fraud_Turcotte-Halvorson,misc_pos,12.75,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.73100000000001,16183,Physiotherapist,1977-08-12,e856caf5aa20e0aa562df0921266f7be,1355991208,40.690409,-80.95665799999999,0
346223,2020-11-01 23:45:08,4087542780207162,fraud_Rau-Robel,kids_pets,23.56,Nicole,Dominguez,F,537 Brian Island,Guthrie,OK,73044,35.833,-97.436,20226,Retail manager,1969-11-08,3ea4b398c6063d238001af3849f06a20,1383349508,36.316656,-97.018802,1
844709,2019-12-14 16:04:33,376262134119629,"fraud_Torp, Muller and Borer",health_fitness,24.55,Christopher,Carr,M,62931 Ralph Court,Lakeland,FL,33813,27.9611,-81.9398,237282,"Radiographer, therapeutic",1961-09-28,446c4493b241d78de8ffe289cf28f829,1355501073,28.701056,-81.623733,0
722838,2019-11-04 14:53:24,2291163933867244,"fraud_Gutmann, McLaughlin and Wiza",home,48.27,Jeff,Elliott,M,351 Darlene Green,Columbia,SC,29209,33.9659,-80.9355,333497,Mechanical engineer,1968-03-19,73f735a4c16c52b3896703a3debd126c,1352040804,33.203653,-81.335626,0
39869,2019-01-24 08:59:41,501831082224,"fraud_Reichert, Shanahan and Hayes",shopping_net,126.67,Corey,Jones,M,709 George Underpass Apt. 080,West Decatur,PA,16878,40.9493,-78.3129,1762,Armed forces logistics/support/administrative officer,1962-05-04,7b0d8ddb674cdcbdecc31ee7cba862cd,1327395581,40.303163,-77.903654,0
1226382,2020-05-26 21:12:41,4169759661243568,fraud_Wilkinson Ltd,entertainment,13.73,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,1972-02-15,3b7b0e312fe0a79aa898f071881c6c9f,1369602761,39.320734,-76.573475,0
913006,2019-12-29 15:01:22,4715741951931168360,fraud_Hills-Witting,shopping_net,957.75,Robert,Drake,M,463 Willie Estates,Burbank,OK,74633,36.6966,-96.7869,471,Sub,1941-03-30,971e95727ad1e6091759ae5d46f78386,1356793282,37.260868,-95.831815,1
531133,2019-08-17 00:19:32,6593250708747804,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,838.43,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.7383,-80.27600000000001,26551,Paramedic,1977-01-04,441efd57045c04b3f131198415130f30,1345162772,25.876345,-80.03840500000001,1
576876,2019-09-01 18:12:36,30373802285317,fraud_Cole PLC,grocery_pos,286.23,Nicholas,Osborne,M,7538 Carrie Meadow Suite 574,Claremont,CA,91711,34.1092,-117.7183,35705,Wellsite geologist,1956-05-15,97dd9ce232345f488ac3a675629a9d44,1346523156,33.736876,-117.98207,1
4693,2019-01-03 22:58:44,4922710831011201,fraud_Mosciski Group,travel,4.5,Heather,Chase,F,6888 Hicks Stream Suite 954,Manor,PA,15665,40.3359,-79.6607,1472,Public affairs consultant,1941-03-07,2751eef2242b86fba1c3e6c1bb6a7022,1325631524,39.492341,-78.859114,1
57557,2019-02-04 00:41:59,213126662687660,"fraud_Moore, Dibbert and Koepp",misc_net,608.15,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,1971-01-28,88eb17e54a22e60442f90be0313d7cfa,1328316119,27.657535,-99.291888,1
128987,2019-03-11 23:33:05,4500002361389,fraud_Bogisich-Homenick,misc_net,773.79,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,1965-04-07,bfdaa7bc3a9b5713df6ac3e10de62d4c,1331508785,38.239028000000005,-76.424053,1
339404,2020-10-29 19:26:36,3577578023716568,"fraud_Nienow, Barrows and Romaguera",personal_care,21.87,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",1983-08-25,d342bea6d3e3733ff49b415541741b60,1383074796,41.150349,-81.25103,1
507397,2020-12-21 10:15:04,4210078554961359092,"fraud_Schaefer, McGlynn and Bosco",gas_transport,77.34,Valerie,Clark,F,7402 West Ranch,Lowell,OR,97452,43.92100000000001,-122.7806,1420,Systems analyst,1965-11-11,edc115ec9a77f81b2d6d198b83cc7754,1387620904,44.067873,-122.243921,0
75415,2019-02-13 23:08:43,2288748891690227,fraud_Morissette PLC,shopping_pos,875.17,Kathleen,Heath,F,9297 Victor Rest Apt. 382,Albuquerque,NM,87116,35.0561,-106.5506,641349,Charity officer,1967-01-24,e3cdaf690e4b2e487527d46b83c8e10c,1329174523,34.338973,-105.885555,1
256714,2020-09-22 23:47:50,60487002085,fraud_Kassulke PLC,shopping_net,1113.08,David,White,M,66234 Hall Lock Suite 758,Jackson,MS,39211,32.3739,-90.1293,233060,"Horticulturist, commercial",1972-08-15,fa7d8e9ced90cda4144eb3b47beacc4e,1379893670,33.028446,-90.258039,1
55615,2019-02-03 01:45:09,213126662687660,fraud_Lockman Ltd,grocery_pos,290.99,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,1971-01-28,d8d983967a384390606c44141798b219,1328233509,27.560978,-99.149472,1
488335,2020-12-16 20:20:36,2296006538441789,fraud_Kutch-Ferry,home,25.15,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,1999-09-01,b6f0ccb6ac6c2495f5ed2e89cde533e5,1387225236,40.153479,-73.91735200000001,0
67507,2019-02-09 23:43:45,3587960728692500,"fraud_Welch, Rath and Koepp",entertainment,77.23,Kathy,Hughes,F,02110 Lucas Freeway Suite 517,Battle Creek,IA,51006,42.3327,-95.6045,1075,"Teacher, early years/pre",1997-01-02,6e432616a7099bbdc7029a275c2c2567,1328831025,43.212363,-95.146799,0
28492,2019-01-17 17:02:39,180046617132290,fraud_Kub PLC,personal_care,50.99,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",1942-04-17,705748e103b20f90e43a724e8c8e265d,1326819759,36.643227,-89.845355,0
494977,2019-08-04 01:56:01,3554849923339851,fraud_Stracke-Lemke,grocery_pos,293.92,John,Hudson,M,886 Nicole Key,Stillwater,OK,74074,36.1043,-97.0609,55345,Cabin crew,1948-05-01,c1768a8c11dd3eabd30e8b61b6e493b5,1344045361,35.2395,-96.557112,1
26602,2020-06-30 03:13:30,3586008444788268,"fraud_Goyette, Howell and Collier",shopping_pos,826.27,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,3dda3ac2b2761af10c80293a815aa333,1372562010,48.399267,-121.500632,1
628865,2019-09-24 00:55:31,581293083266,fraud_Flatley Group,misc_pos,33.53,William,Thomas,M,39227 Mcpherson Shoals,Lahoma,OK,73754,36.385,-98.0727,1078,Podiatrist,1989-10-06,47b6b2c1c08a4eb8c9655b5b16f51a47,1348448131,35.69331,-98.328708,0
403716,2019-07-01 23:37:45,4514242065619750,fraud_Pfeffer and Sons,shopping_pos,157.61,Janet,Carpenter,F,9870 Collins Flat,Laramie,WY,82072,41.4247,-105.4781,35371,"Pilot, airline",1988-09-02,000d5a054be64d6e780b4e7f3a2c8e24,1341185865,40.844063,-105.615404,0
1206539,2020-05-19 07:17:39,2454076758463217,fraud_Bins-Rice,gas_transport,74.92,Robert,Andrade,M,27720 Martin Hills,Remer,MN,56672,47.0874,-93.9196,2097,Insurance risk surveyor,1987-10-27,ec9cbe88500b3e3ac2c1b1414382cb48,1368947859,47.22697,-93.150124,0
927502,2020-01-03 00:37:21,374656033243756,fraud_Friesen-D'Amore,gas_transport,11.32,David,Lewis,M,1499 Michael Rue,Arlington,VA,22213,38.8954,-77.1633,207410,Mudlogger,1984-07-03,82bf65bc2ad2f2dbe7253dd1061edad1,1357173441,38.793679,-77.218008,1
374489,2020-11-14 12:44:52,6564459919350820,fraud_Kessler Group,travel,7.77,Douglas,Willis,M,619 Jeremy Garden Apt. 681,Benton,WI,53803,42.5545,-90.3508,1306,Public relations officer,1958-09-10,fef7b81140ab564e44a8771d69863f3a,1384433092,42.611527,-89.431963,0
290182,2019-05-22 22:54:42,676326610042,fraud_Schulist Ltd,food_dining,10.1,Jacqueline,Caldwell,F,54220 April Union Suite 403,Riverview,MI,48193,42.1782,-83.2461,15623,Writer,1993-11-02,08a931bd6312d33b11ae07d8dfb351fa,1337727282,42.737648,-83.999476,0
1027364,2020-03-01 22:34:38,4181833256558613886,fraud_Veum-Koelpin,travel,8.58,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,3ac0279c871bb73e66239039f1e7f023,1362177278,37.027132,-105.77168,1
89236,2019-02-22 13:13:41,6011504998544485,fraud_Kilback LLC,food_dining,114.15,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,0db9b419de3c2bdde9cfa16ef1e707f0,1329916421,33.142249,-87.167374,1
1115214,2020-04-08 22:23:35,4010002218955876,fraud_Thompson-Gleason,health_fitness,19.55,Jennifer,Bishop,F,589 Matthew Brooks,Houston,TX,77026,29.7972,-95.3288,2906700,Animator,1983-08-24,b59bc8b4cb8766a0dff2884d254201fe,1365459815,28.831441,-96.29936,1
124500,2019-03-10 14:42:10,213157767990030,fraud_Pouros-Conroy,shopping_pos,5.28,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984-08-01,e45fa3a515383750922138057e04dcc6,1331390530,41.130713,-109.864815,0
789476,2019-12-01 22:11:44,213141712584544,fraud_Gulgowski LLC,home,27.54,Margaret,Curtis,F,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,1984-12-24,0b914c9319998e42506982d49cb27e79,1354399904,33.085262,-90.3692,0
713531,2019-11-01 02:40:44,4992346398065154184,fraud_Rutherford-Mertz,grocery_pos,302.91,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,1956-01-09,80a880d8f2fa3a24ebef9fbf93b4136f,1351737644,42.155671000000005,-88.957812,1
290086,2020-10-07 22:15:47,4181833256558613886,"fraud_Bradtke, Torp and Bahringer",personal_care,54.66,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,45eb3ce1584adf8f44f3625d4cdd1291,1381184147,36.168776,-105.568252,0
219687,2020-09-07 13:13:29,3525590521269779,fraud_Gerlach Inc,shopping_net,23.48,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,04754a106190cdaab8ef2fc2bc542096,1378559609,35.418646,-78.771107,0
597845,2019-09-10 16:31:08,2305336922781618,"fraud_Brown, Homenick and Lesch",health_fitness,2.21,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,dcb67f8129fdaa6b376b5d7b4572690b,1347294668,40.260816,-93.163055,0
373617,2020-11-13 23:06:51,30487648872433,fraud_Kris-Weimann,misc_net,876.63,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,1955-01-05,cf2e5f906d97daacf82e51b7dc8b0d34,1384384011,37.144762,-85.256488,1
1236741,2020-05-31 10:10:49,377234009633447,"fraud_Greenholt, Jacobi and Gleason",gas_transport,49.07,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,1966-02-14,021ba4a576a9b7dea5da0c8a3a96bdeb,1369995049,39.84595,-78.244189,0
56343,2020-07-10 23:19:01,675961917837,fraud_McGlynn-Jaskolski,misc_pos,51.07,Christopher,Cummings,M,478 George Course Apt. 056,Sprague,NE,68438,40.6267,-96.7456,142,Chiropodist,1967-08-24,7ce2dc04e1c6a3d56a3c8c43cae31af0,1373498341,41.541876,-96.182446,1
478377,2019-07-28 22:02:23,3577663406369449,fraud_Kihn Inc,shopping_pos,636.46,Cody,Hooper,M,7233 John Parks,Lepanto,AR,72354,35.6069,-90.3359,2470,Counselling psychologist,1968-10-06,d81dfa5a2b4d507ec137b293301bef1b,1343512943,36.438861,-89.46989,1
1144623,2020-04-21 17:42:02,4560004149983868183,"fraud_Goyette, Howell and Collier",shopping_pos,11.58,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,1992-05-09,9541e3b46dc3321d11357df329de4c9a,1366566122,39.812121000000005,-105.066354,0
816308,2019-12-08 05:17:58,375534208663984,fraud_Wisozk and Sons,misc_pos,44.69,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,9322cbb9953fa92864d2c8daba71a332,1354943878,38.35988,-79.911022,0
670054,2019-10-12 23:03:30,4266200684857219,"fraud_Pouros, Walker and Spencer",kids_pets,4.38,Joshua,Bryant,M,5452 Patricia Inlet Apt. 280,Nelson,NE,68961,40.201,-98.0684,732,Television/film/video producer,1956-12-13,37c0b9597112a9839241fa8bcf1a8fc5,1350083010,40.879531,-98.167639,1
808977,2019-12-06 19:00:08,4279161831637,"fraud_Larkin, Stracke and Greenfelder",entertainment,20.19,Lisa,Hendrix,F,35737 Kirby Fall Suite 409,Vanderbilt,PA,15486,40.0246,-79.6955,2303,Physiotherapist,1987-08-16,6e1d3bb3d8bf34ed12ae270d638f2be8,1354820408,40.409623,-79.926331,0
191297,2019-04-08 17:22:37,4681699462969,fraud_Hermann-Gaylord,misc_pos,4.7,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",1978-03-06,4164fc80a2998374fe19f27b23cb6bca,1333905757,35.768044,-86.40863399999999,0
1115863,2020-04-09 10:01:12,213155997615567,fraud_Brekke and Sons,gas_transport,66.07,James,Yoder,M,83359 Lopez Point,Clune,PA,15727,40.5503,-79.3237,168,Race relations officer,1978-10-04,0224e0147c83cf54df96cb75a5dfa82b,1365501672,40.655485,-80.264588,0
697181,2019-10-24 22:40:16,4956828990005111019,"fraud_Baumbach, Feeney and Morar",shopping_net,1051.26,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,a2994bf87e3edcfb8ceb6727b4bc37e0,1351118416,41.574533,-74.38378900000001,1
390237,2019-06-27 22:47:37,4301028321766222513,fraud_Mante Group,misc_net,778.05,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,4df5fc9b343afd5e30439602f146d4a3,1340837257,41.370377000000005,-79.547138,1
1162392,2020-04-29 18:14:24,4010002218955876,fraud_Kautzer and Sons,personal_care,35.31,Jennifer,Bishop,F,589 Matthew Brooks,Houston,TX,77026,29.7972,-95.3288,2906700,Animator,1983-08-24,2f4f256ce6edfe8a8d34f8ed3b5774f0,1367259264,29.940475,-96.27642,0
